"anio","mes","r1","r2","r3","r4","r5","r6","r7","r8"
"2022",9,96.7710508002784,93.224780086094,96.0763781952572,93.0974454475527,95.464525437551,93.3962264150943,93.4880829015544,94.4804469273743
"2022",10,97.8636047320807,93.7338573834924,97.1296581459809,94.6156026071819,96.3427639420363,94.0106752730884,94.3170984455958,95.3184357541899
"2022",11,98.2254697286013,92.8429721130451,97.1111795503542,94.7977814663374,96.480772849884,94.4389275074479,93.2849740932643,95.1396648044693
"2022",12,98.455114822547,92.7830806662924,97.7209732060363,95.1418970891867,96.7066056081802,94.8237338629593,93.139896373057,95.3743016759776
"2023",1,98.4690327070285,94.0033688938799,97.8380043116723,94.9880571636776,96.8508876482027,95.4568023833168,94.2341968911917,95.2178770949721
"2023",2,98.0793319415449,96.2829870859068,97.770249461041,95.5548358366058,97.1770905212973,96.1395233366435,96.5471502590674,96.0893854748603
"2023",3,98.0862908837857,97.0615758936927,98.4170003079766,96.2309218250273,97.5158396587416,96.5429493545184,97.2020725388601,96.122905027933
"2023",4,98.7265135699374,96.4252292719446,98.688019710502,95.9394356503785,97.7103067561633,96.5491559086395,97.2932642487047,96.1899441340782
"2023",5,98.1628392484343,95.3771289537713,98.6510625192485,96.3240354641513,97.3841038830688,96.1891757696127,97.0569948186528,96.268156424581
"2023",6,98.1141266527488,96.5412689500281,98.5340314136126,97.2106392453747,97.2398218430462,96.4622641509434,97.7077720207254,96.5474860335195
"2023",7,98.4899095337509,99.0604529290661,99.3778872805667,98.0405651593053,97.5346590552663,96.6981132075472,98.7730569948186,96.8156424581006
"2023",8,98.8169798190675,99.7679206438331,99.8336926393594,98.6964090522651,98.2623423875541,97.6601290963257,99.4735751295337,97.5754189944134
"2023",9,99.0814196242171,99.2326408384803,100.301817061903,98.7571353386503,99.3538673859858,99.0069513406157,99.9170984455959,99.3519553072626
"2023",10,99.7077244258873,99.2476137001685,101.373575608254,99.8542569126756,100.595947556615,100.682720953327,102.884974093264,101.329608938547
"2023",11,99.8260264439805,98.6749017405952,100.061595318756,99.6599327962431,99.9372686782511,99.7393247269116,100.961658031088,100.022346368715
"2023",12,100,100,100,100,100,100,100,100
"2024",1,100.060173836627,100.099194930369,100.010003779288,99.7561924404095,100.046290092006,100.094418515136,99.8621053606748,100.21478301126
"2024",2,100.429883039111,100.087297060169,100.089039561142,100.197015160777,100.044217647646,100.099859809266,99.9405472564493,100.30418095142
"2024",3,101.017350187792,100.100229882204,100.331182851676,100.54380495051,100.391768941105,100.389373168403,100.091670239288,100.589086705353
"2024",4,101.378735217195,100.358169186167,100.862443506653,100.878014960493,100.641779444013,100.564703598791,100.3441338945,100.728417220977
"2024",5,100.89520901649,100.666707349997,100.854532218036,101.036440537708,100.481357642843,100.667584434487,100.656639693795,100.931021996893
"2024",6,100.853678019758,101.143163260476,100.972853112808,101.039671142241,100.635031561665,100.869238474641,101.022628765605,100.997034479569
"2024",7,101.312683382039,102.546328233008,101.340475509693,101.643907904494,101.654037657074,101.927733728433,102.573398343201,101.632712427461
